url,title,author,story,ingredients,steps,review_count,primary_alcohol
https://www.liquor.com/recipes/white-negroni/,White Negroni,Liquor.com,"The three-part Negroni is a classic cocktail dating back to the early 20th century, when it was supposedly invented by the Italian Count Camillo Negroni in Florence, Italy. It’s come a long way since then. Today, the Negroni transcends time and place, having become a ubiquitous fixture at bars and in drinkers’ hearts. But that doesn’t mean it can’t be tweaked. Creative barkeeps have been making the Negroni their own for years, experimenting with various spirits and modifiers and tweaking the typical equal-parts ratio. One such riff was so successful that it has taken on a life of its own. The White Negroni was invented in 2001 by British bartender Wayne Collins at VinExpo, a beverage trade show in Bordeaux, France. He wanted to create a Negroni riff that featured gin but not Campari or sweet vermouth. To replace those two stalwarts, he reached for a couple of French ingredients: Suze, a bittersweet gentian liqueur and Lillet Blanc, a wine-based aperitif. The former plays the role of bittering agent, similar to Campari, while the latter does the work of the vermouth. Collins’ cocktail was a hit. Bartenders took note, and the White Negroni made its way to bars around the globe, perhaps most notably to Pegu Club in New York, where it earned a spot on the bar’s menu. This placement was a gold star for street cred and helped introduce the cocktail to countless drinkers. The White Negroni then made its way to other notable bars, including PDT, the acclaimed speakeasy, and Dante, which pours an entire roster of Negronis. Originally mixed with equal parts of each ingredient, just like the classic Negroni, the common recipe today ups the gin and dials back the Suze. The result is a drink that is bitter and bracing, just like you want your Negroni to be. But it’s also light and floral, with a hint of sweetness. 9 Negroni Twists to Try Right Now RELATED ARTICLE","[{'quantity': '1 1/2', 'unit': 'ounces', 'ingredient': 'gin'}, {'quantity': '1', 'unit': 'ounce', 'ingredient': 'Lillet blanc'}, {'quantity': '1/2', 'unit': 'ounce', 'ingredient': 'Suze gentian liqueur'}, {'quantity': '', 'unit': '', 'ingredient': 'lemon twist', 'note': 'Garnish'}]","['Add the gin, Lillet blanc and Suze into a mixing glass with ice and stir for 15 to 20 seconds until well-chilled.', 'Strain into a rocks glass over fresh ice.', 'Garnish with a lemon twist.']",65,gin
https://www.liquor.com/recipes/suzie-americano/,Suzie Americano,Megan Krigbaum,"In this white version of the classic Americano , bartender Tristan Willey mixes Suze , a gentian-based herbal aperitif from Switzerland, with Carpano Bianco , a lightly sweet, round white Italian vermouth. The resulting drink is fragrant and low-alcohol—perfect for day drinking. For those unfamiliar, the Americano dates back to 1860s Italy, when bar owner Gaspare Campari began to serve the three-ingredient cocktail (Campari, sweet vermouth and soda)—essentially a Milano-Torino with soda—at his cafe in Milan. The Americano is thought to be the Negroni’s precursor, and of course, the White Negroni is a variation thereof. Invented in 2001 by British bartender Wayne Collins, the White Negroni uses Suze in place of Campari and Carpano Bianco as a stand-in for sweet vermouth, bringing a lightness and florality to its deeper, darker ruby-red cousin. Again, Willey’s Suzie Americano is an evolution of the White Negroni, but in a way, this drink brings us back to where it all began. 25 Low-Alcohol Cocktails for Taking It Easy RELATED ARTICLE","[{'quantity': '1', 'unit': 'ounce', 'ingredient': 'Suze'}, {'quantity': '1', 'unit': 'ounce', 'ingredient': 'Carpano Bianco'}, {'quantity': '', 'unit': '', 'ingredient': 'Club soda, to top'}, {'quantity': '', 'unit': '', 'ingredient': 'Garnish: grapefruit twist', 'note': 'Garnish'}]","['Add Suze and Carpano Bianco to a Collins glass filled with ice and stir.', 'Top with soda water, and garnish with a grapefruit twist.']",18,
https://www.liquor.com/recipes/tegroni/,Tegroni,Liquor.com,Love the Negroni? Try its south-of-the-border tequila cousin.,"[{'quantity': '1', 'unit': 'ounce', 'ingredient': 'tequila'}, {'quantity': '1', 'unit': 'ounce', 'ingredient': 'Campari'}, {'quantity': '1', 'unit': 'ounce', 'ingredient': 'sweet vermouth'}, {'quantity': '', 'unit': '', 'ingredient': 'grapefruit twist', 'note': 'Garnish'}]","['Add the tequila, Campari and sweet vermouth into a mixing glass with ice and stir until well-chilled.', 'Strain into a rocks glass filled with fresh ice or a chilled cocktail glass.', 'Garnish with a grapefruit twist.']",14,tequila
https://www.liquor.com/recipes/mimosa/,Mimosa,Liquor.com,"Brunch is famous for Benedicts and avocado toast, but where’s the fun in eating an arguably superfluous midday meal if there’s not a good drink to accompany it? The Mimosa solves that issue. The beverage joins another eye-opening morning stalwart, the Bloody Mary , as a supreme brunch cocktail that is universally acceptable to enjoy before the clock strikes noon. Composed of sparkling wine and orange juice, the Mimosa was created around 1925 and named for a yellow-flowered plant. Its origin is often pegged to Frank Meier, a bartender at the Ritz hotel in Paris during that time. Meier eventually included the recipe in his 1936 book, “The Artistry of Mixing Drinks,” which is believed to be the Mimosa’s first appearance in print. It’s easy to see why the drink became a sensation. It’s refreshing and delicious, and even the most novice drinks-makers can remember the two-part recipe. The Mimosa is also a lighter serve than the high-octane Screwdriver , which skips sparkling wine in favor of vodka, so it’s a natural choice for morning consumption. With only two ingredients, you want to choose high-quality wine and juice—so, the opposite of what you will find at the bottomless pitcher places. Start with a good, dry Champagne or other sparkling wine like prosecco or cava. And, like all drinks demanding juice, fresh is always best, so squeeze a couple oranges for the rich citrusy flavor and added benefit of vitamin C. Once your ingredients are handled, the simple Mimosa doesn’t offer many opportunities to go off the rails. But be careful not to get too heavy-handed with the OJ. Rather than lengthening the cocktail with a hearty juice pour, be judicious with the juice. You want it to complement the sparkling wine instead of burying it. Build your Mimosa in a Champagne flute for a touch of elegance, and serve it alongside classic brunch fare like omelets, pancakes and toast. Or drink it whenever and with whatever you like. The Mimosa is too easygoing to care about silly things like conventions and rules. Everything You Need to Know About the Drinks That Could Save Your Morning RELATED ARTICLE","[{'quantity': '2', 'unit': 'ounces', 'ingredient': 'orange juice'}, {'quantity': '', 'unit': '', 'ingredient': 'Sparkling wine'}]","['Pour the orange juice into a Champagne flute.', 'Top with the sparkling wine.']",68,
https://www.liquor.com/recipes/red-snapper/,Red Snapper,Liquor.com,"The Bloody Mary is a workhorse drink. It’s a favorite hangover remedy and a vitamin-packed breakfast that’s been jumpstarting mornings since it first landed in bars circa 1920 or 1930. The original recipe is believed to have contained seven ingredients: vodka, tomato juice, lemon juice, Worcestershire sauce, black pepper, celery salt and Tabasco. But that recipe has been tweaked throughout the decades, and today you’ll find versions featuring a variety of spirits and garnished with everything from whole shrimp to mini burgers. The variations that show the most staying power tend to keep things simple, like the Bloody Maria , which calls for tequila, and the Red Snapper, which swaps out vodka for gin. This Red Snapper recipe hews closely to the original, with gin and tomato juice leading the way. Fresh lemon juice brings balance, while additional flavor arrives via celery salt, black pepper, hot sauce and Worcestershire sauce. It’s easy to call the Red Snapper “just a Bloody Mary with gin,"" and you wouldn’t be wrong. But while the vodka-spiked version defers to the tomato juice and flavorful accessories, the gin stands tall in a Red Snapper, providing a sturdy backbone that shines through the cocktail’s other components. So if you like gin and really want to taste the booze in your brunch cocktail, this one’s for you. 12 Bloody Mary Twists to Try Right Now RELATED ARTICLE","[{'quantity': '2', 'unit': 'pinches', 'ingredient': 'black pepper'}, {'quantity': '2', 'unit': 'pinches', 'ingredient': 'celery salt'}, {'quantity': '1', 'unit': 'wedge', 'ingredient': 'lime'}, {'quantity': '2', 'unit': 'ounces', 'ingredient': 'gin'}, {'quantity': '4', 'unit': 'ounces', 'ingredient': 'tomato juice'}, {'quantity': '1/2', 'unit': 'ounce', 'ingredient': 'lemon juice'}, {'quantity': '6', 'unit': 'dashes', 'ingredient': 'Tabasco sauce'}, {'quantity': '4', 'unit': 'dashes', 'ingredient': 'Worcestershire sauce'}, {'quantity': '', 'unit': '', 'ingredient': 'celery stalk', 'note': 'Garnish'}, {'quantity': '', 'unit': '', 'ingredient': 'lime wedge', 'note': 'Garnish'}]","['Pour the pepper and celery salt onto a small plate.', 'Rub the juicy side of a lime wedge along the lip of a pint glass, then rim the glass with the salt and pepper mixture, and fill the glass with ice.', 'Add the gin, tomato juice, lemon juice, Tabasco and Worcestershire sauce into a shaker with ice, and shake until well-chilled.', 'Strain into the prepared glass, and garnish with a celery stalk and lime wedge.']",63,gin
https://www.liquor.com/recipes/timmys-brandy-milk-punch/,Brandy Milk Punch,Liquor.com,"When it comes to American cities who have put their mark on the global cocktail scene, it’s difficult to overstate the influence of New Orleans. The birthplace of drinks like the Sazerac , the Vieux Carré and the Ramos Gin Fizz, as well as bartending ingredients like Peychaud’s bitters, New Orleans has long been one of the top locales for cocktail innovation. One example of New Orleans’ contributions to the cocktail world is the Brandy Milk Punch. Like many other drinks, its history is somewhat cloudy, but the place that claims to have created it doesn’t face many arguments to the contrary: Brennan’s in New Orleans’ famed French Quarter assumes responsibility for the drink’s creation. Its roots go further back, and versions of it appeared in Ireland prior to its popularity in New Orleans, but the restaurant has served its current iteration at brunch since the 1940s. Though not as renowned or ubiquitous as the city’s other essential libations, the Brandy Milk Punch is a staple of New Orleans brunch culture. Many residents of the city would even say that it’s not truly breakfast at Brennan’s without a Brandy Milk Punch in hand. Much of the beauty of the drink lies in the simplicity. It’s a straightforward blend of milk, brandy, vanilla extract and powdered sugar. They are blended together and served over crushed ice for a creamy, frosty morning pick-me-up that packs a decent punch with two ounces of brandy in each glass. Generally, it’s made in larger batches that serve four; the drinks should be tasted for sweetness and adjusted with more powdered sugar if needed before serving. A gentle dusting of freshly grated nutmeg over the top finishes the drink. While the base spirit is right there in the name, there are variations that see bourbon used instead of brandy. Feel free to use whatever spirit you prefer, but it’s best to stick to the darker categories.","[{'quantity': '1', 'unit': 'cup', 'ingredient': 'brandy'}, {'quantity': '3', 'unit': 'cups', 'ingredient': 'milk'}, {'quantity': '3', 'unit': 'tablespoons', 'ingredient': 'powdered sugar, plus more to taste'}, {'quantity': '1', 'unit': 'teaspoon', 'ingredient': 'vanilla extract'}, {'quantity': '', 'unit': '', 'ingredient': 'grated nutmeg', 'note': 'Garnish'}]","['Add the brandy, milk, powdered sugar and vanilla extract to a blender filled with ice and blend for 20 seconds.', 'Taste, and add more sugar if desired.', 'Double-strain the mixture into four tall glasses filled with crushed ice.', 'Garnish with freshly grated nutmeg.']",33,brandy
https://www.liquor.com/recipes/bellini/,Bellini,Liquor.com,This sparkling classic got its start at Venice's famed Harry's Bar.,"[{'quantity': '1 1/2', 'unit': 'ounces', 'ingredient': 'white peach puree'}, {'quantity': '', 'unit': '', 'ingredient': 'Prosecco'}, {'quantity': '', 'unit': '', 'ingredient': 'peach slice', 'note': 'Garnish'}]","['Add the peach puree to a Champagne flute or similar glass.', 'Fill with the prosecco.', 'Garnish with a peach slice.']",29,
https://www.liquor.com/recipes/raspberry-bellini/,Raspberry Bellini,Liquor.com,A simple addition to the classic recipe yields huge flavor to this cocktail by bartending pro Charlotte Voisey.,"[{'quantity': '3/4', 'unit': 'ounce', 'ingredient': 'Stoli Razberi vodka'}, {'quantity': '2', 'unit': 'ounces', 'ingredient': 'raspberry-white peach puree'}, {'quantity': '2', 'unit': 'ounces', 'ingredient': 'sparkling wine, chilled'}]","['Add the vodka and raspberry-white peach puree into a Champagne flute.', 'Top with the sparkling wine and stir briefly and gently to combine.']",7,vodka
https://www.liquor.com/recipes/oaxacan-tail/,Oaxacan Tail,Liquor.com,"Coffee cocktails are a fun way to enjoy a dose of caffeine with your booze, and given the countless ways to combine the two beverages, there’s always an exciting concoction to explore. The classics stick around for a reason and include popular drinks like the Espresso Martini and Irish Coffee . But creative bartenders didn’t stop there, and over the years they’ve workshopped numerous options to help you merge liquor with coffee. The Oaxacan Tail is a Mexican-themed cocktail that was cooked up as a brunch drink for Esters Wine Shop & Bar in Santa Monica, California. The drink combines two agave-based spirits, mezcal and tequila, plus amaro, cold-brew coffee and mole bitters. The amaro doesn’t only play a supporting role, as seen in many other cocktails. Instead, the recipe calls for a full ounce of Foro amaro, an Italian liqueur made with 25 botanicals that balance dark bitter notes with bright citrus. If you can’t find Foro, or want to use a bottle that’s already on your shelf, you can easily substitute other amari, such as Ramazzotti, Cynar or Averna. The Oaxacan Tail’s herbal backbone is complemented by the earthy zing of agave and a healthy 15 drops of chocolate mole bitters, plus the strong, rich cold-brew. The drink is great as is, but if you’d like to start your day (or end your night) on a slightly milder note, you can mellow the recipe with a dash of cream. In that case, you should still stir and strain the drink like usual, adding the cream as a modest topper at the end. 8 Coffee Cocktails to Perk You Up RELATED ARTICLE","[{'quantity': '1', 'unit': 'ounce', 'ingredient': 'amaro'}, {'quantity': '3/4', 'unit': 'ounce', 'ingredient': 'mezcal'}, {'quantity': '1/4', 'unit': 'ounce', 'ingredient': 'tequila'}, {'quantity': '2', 'unit': 'ounces', 'ingredient': 'cold-brew coffee'}, {'quantity': '15', 'unit': 'drops', 'ingredient': 'bitters'}]","['Add the amaro, mezcal, tequila, coffee and bitters into a mixing glass with ice and stir until well-chilled.', 'Strain into an Old Fashioned glass over a large ice cube.']",14,mezcal
https://www.liquor.com/recipes/kombucha-mimosa/,Kombucha Mimosa,Liquor.com,"Elaborately garnished Bloody Marys and bubbly Mimosas are a staple of any brunch service, but they often lead to a two-hour power nap after eating and a lethargic rest of the day. But it doesn’t have to be that way, as many bartenders and restaurant owners have discovered more enlivening morning concoctions. Jennifer Peters, the founder of Denver’s gluten-free café Just BE Kitchen , developed her own take on the Mimosa, swapping its usual orange juice for kombucha, the naturally fermented, lightly effervescent tea drink. “People go crazy over the Kombucha Mimosas,” says Peters. “The best part is you’re getting probiotics in your bubbles.” The Kombucha Mimosa is perfect as a morning pick-me-up with a healthy brunch, or as an afternoon treat during tea time. It’s festive, bright, fun and bubbly, but its best aspect may be its versatility: There are dozens of kombucha flavors on the market , with a variety of tea bases, fruit flavors and levels of sweetness. Citrus kombuchas are an obvious fit in a Kombucha Mimosa, mimicking the usual juice, but other flavors can also work well. Try using a gingery or cinnamon kombucha during the winter months for a cool weather drink, or mint-infused kombucha for summertime drinking. Kombucha made with black or green tea will have more caffeine, while ones made with herbal teas deliver a more mellow experience. This Is How to Use Kombucha in Cocktails RELATED ARTICLE Along with a variety of flavors and styles there are also numerous companies producing kombucha, from small, local brands making individually bottled versions to bigger companies getting in on the scene with large-scale production. You could even try your hand at making your own kombucha; along with baking sourdough bread, it’s become a popular hobby in recent years. Once you’ve got a healthy scoby going (that’s the name for the culture that creates kombucha), you can make repeated batches of it, and add whatever kind of flavoring best suits your tastes. While the kombucha is one important aspect of the drink, the other ingredient to contend with is the choice of sparkling wine. Champagne is always a good bet, but for breakfast drinks like the Kombucha Mimosa, sometimes something bright and lighter, like cava or prosecco, is the way to go. Whatever the case, be sure to balance the levels of sweetness in the wine and kombucha or a risk an overly sweet, or overly tart, drink. Everything You Need to Know About the Drinks That Could Save Your Morning FEATURED IN","[{'quantity': '4', 'unit': 'ounces', 'ingredient': 'chilled sparkling wine'}, {'quantity': '2', 'unit': 'ounces', 'ingredient': 'chilled kombucha'}]","['Pour the sparkling wine into a Champagne flute.', 'Top with the kombucha.']",0,
https://www.liquor.com/recipes/espresso-milk-punch/,Espresso Milk Punch,Liquor.com,"The Milk Punch is a old cocktail, with roots dating to the late-1600s. Comprising a spirit, milk, sugar and usually vanilla, the drink sprang to life in England, traveled to Ireland and eventually came stateside. The current iteration is often associated with New Orleans, as the Brandy Milk Punch has been a staple of the city’s brunch culture, served at Brennan’s since the 1940s. Over the years, variations have sprung up, including simple and self-explanatory twists like the Bourbon Milk Punch as well as other versions featuring tequila and other spirits. Bartenders have also gotten creative by clarifying the milk for perfectly clear drinks, or by making dairy-free versions featuring milk alternatives. The Espresso Milk Punch sets itself apart by featuring bourbon, coffee liqueur, chicory liqueur, heavy cream and a ground espresso garnish. The recipe comes from Cavan in New Orleans. Though it’s now closed, the restaurant served this coffee-flecked spin on the classic brunch cocktail to weekend crowds looking for a tasty and caffeinated start to their days. It begin with a slug of 100-proof bourbon, which is straightforward enough. But then the ingredients take an interesting turn. Varnelli Caffe Mokka is an Italian espresso liqueur that is aged for at least six months and has aromas and flavors of coffee, cocoa, vanilla, spices, tobacco, honey and caramel. Hoodoo chicory liqueur adds a New Orleans flourish. The liqueur is made with roasted chicory root and Louisiana cane sugar and is an homage to the classic chicory coffee, a popular drink in New Orleans (and elsewhere) that’s made with nutty chicory root instead of—or addition to—coffee beans. You can recreate the Espresso Milk Punch at home by adding the alcoholic ingredients to a rocks glass with ice, topping with the cream and then garnishing with freshly ground espresso. Make one in the morning, after dinner to extend your night, or any time you want to channel New Orleans through a caffeinated, creamy cocktail. Once you’ve mastered this recipe, try your hand at more complex variations like the Paloma Milk Punch made with tequila and coconut milk. In Pursuit of the Perfect Dairy-Free Milk Punch RELATED ARTICLE","[{'quantity': '1', 'unit': 'ounce', 'ingredient': 'bourbon'}, {'quantity': '1', 'unit': 'ounce', 'ingredient': 'Varnelli Caffe Moka'}, {'quantity': '1/6', 'unit': 'ounce', 'ingredient': 'Hoodoo chicory liqueur'}, {'quantity': '1 1/2', 'unit': 'ounces', 'ingredient': 'heavy cream'}, {'quantity': '', 'unit': '', 'ingredient': 'espresso', 'note': 'Garnish'}]","['Add the bourbon, Caffe Moka and chicory liqueur into a rocks glass filled with ice and stir briefly to combine.', 'Top with the heavy cream to fill the glass.', 'Stir once, and sprinkle with freshly ground espresso to garnish.']",10,bourbon
https://www.liquor.com/recipes/bourbon-milk-punch/,Bourbon Milk Punch,Liquor.com,"New Orleans is known for a handful of classic drinks, including the Sazerac and Vieux Carré. But when the prior night’s extracurricular activities require a soothing pick-me-up, countless inhabitants of and visitors to the Crescent City opt for the fortifying charms of Milk Punch. The Milk Punch is an old drink. Printed recipes date its invention to at least the 1600s, well before its association with New Orleans. But French Quarter establishments like Brennan’s and Arnaud’s French 75 Bar deserve credit for perfecting the version as it’s known today. The drink can be made with a variety of spirits, from French brandy (a classic choice) to all-American bourbon, as seen in this recipe from Sarah Baird, author of “ New Orleans Cocktails .” The Bourbon Milk Punch combines its namesake spirit with whole milk, simple syrup and vanilla extract. Freshly grated nutmeg dusts the top of the drink, providing a sprinkling of warm aromatics with each sip. Think of the cocktail like Eggnog without the egg. It’s meant to be rich and creamy, so whole milk is the way to go here. Low-fat milk and certainly skim milk will produce a thinner, less satisfying drink, so it’s best to leave those for cereal. The Bourbon Milk Punch may be called on most often during brunch, but its comforting sensibilities also make it a great nightcap. Therein lies its super power: the ability to kickstart your day or gently bring it to a close. 20 Bourbon Cocktails to Try Right Now RELATED ARTICLE","[{'quantity': '2', 'unit': 'ounces', 'ingredient': 'bourbon'}, {'quantity': '3', 'unit': 'ounces', 'ingredient': 'whole milk'}, {'quantity': '1', 'unit': 'ounce', 'ingredient': 'simple syrup'}, {'quantity': '2', 'unit': 'dashes', 'ingredient': 'vanilla extract'}, {'quantity': '', 'unit': '', 'ingredient': 'nutmeg', 'note': 'Garnish'}]","['Add bourbon, whole milk, simple syrup and vanilla extract into a shaker with ice and shake until well-chilled.', 'Strain into a rocks glass, and garnish with freshly grated nutmeg.']",82,bourbon
https://www.liquor.com/recipes/lunar-eclipse/,Lunar Eclipse,Liquor.com,"Lunar eclipses only occur a few times each year, but if you want to experience one more often, you can—you just need to mix up this Lunar Eclipse cocktail. It comes from bartender Matt Ragan, who created the drink while working at Victor Tangos, the former Dallas hotspot known for its gastropub plates and craft cocktails. Ragan wanted to offer his guests a turmeric-infused drink that could give them a healthy kick alongside their buzz, and he nailed it. Since turmeric vodka isn’t a commercially available product, you’ll need to make it for yourself. Fortunately, that is accomplished by simply adding chopped turmeric to a bottle of vodka and letting it sit for 24 hours. That earthy base spirit is joined by carrot juice, lemon juice, honey and aromatic bitters—and it’s all garnished with a celery stick. Fresh carrot juice is always the best option, as it adds vegetal sweetness and a gorgeous bright orange hue to the cocktail. If you have a juicer, great. If you don’t, that’s OK. Many green grocers and even big box grocery stores, like Whole Foods, sell fresh carrot juice, so you should be able to find it without much issue. With its vodka-carrot combination and celery stick garnish, the Lunar Eclipse looks and tastes like the perfect brunch drink , but you can treat yourself any time of day. Why and How You Should Use Cold-Pressed Juice in Your Cocktails RELATED ARTICLE","[{'quantity': '2', 'unit': 'ounces', 'ingredient': 'vodka'}, {'quantity': '1', 'unit': 'ounce', 'ingredient': 'carrot juice'}, {'quantity': '3/4', 'unit': 'ounce', 'ingredient': 'lemon juice'}, {'quantity': '3/4', 'unit': 'ounce', 'ingredient': 'honey'}, {'quantity': '2', 'unit': 'dashes', 'ingredient': 'bitters'}, {'quantity': '', 'unit': '', 'ingredient': 'celery stick', 'note': 'Garnish'}]","['Add the turmeric-infused vodka, carrot juice, lemon juice, honey and bitters into a shaker with ice, and shake until well-chilled.', 'Strain into a rocks glass over fresh ice, and garnish with a celery stick.']",14,vodka
https://www.liquor.com/recipes/frozen-margarita/,Frozen Margarita,Kevin Gray,"When the heat outside calls for a remedy, the practical solution is an ice-cold drink. Around the world, that often means Margaritas , the beloved cocktail combining tequila, orange liqueur and lime juice, usually served up or shaken and strained over ice. But if maximum frostiness is your goal, make it a Frozen Margarita, a much more recent variation that originated in Dallas and dates to 1971. Mariano Martinez opened Mariano’s restaurant that same year and quickly established it as one of the best places in Dallas to get sizzling fajitas and blended Margaritas. But he had a consistency problem. Serving so many guests each night, some drinks were rushed and unmeasured, while others sat too long at the bar and began to melt. He wanted a way to streamline the process so that each guest received a perfect cocktail. The answer came from an unexpected source: the Slurpee machines at 7-Eleven. After witnessing the machines in action, Martinez realized that he could apply the same principle to his Margaritas and outfitted an old soft-serve ice cream machine to pour the tequila-based drink . His problem was solved, and the slushy, uniform cocktails were a hit. Unfortunately, not everyone has a dedicated Frozen Margarita machine at home. If this is the case, you're most likely going to have to rely on a blender. While you can still making solo servings, the blender really shows its value when you’re making multiple drinks at once. In that case, you can scale up the recipe to account for the number of servings you require. The 8 Best Margarita Machines RELATED ARTICLE Martinez wasn’t the first person to blend a Margarita with ice, but he did invent the machine-made version that helped to popularize tequila, Tex-Mex joints and Mexican restaurants in America. As for that original Margarita machine? It can be found at the Smithsonian National Museum of American History in Washington, D.C.","[{'quantity': '2', 'unit': 'ounces', 'ingredient': 'blanco tequila'}, {'quantity': '3/4', 'unit': 'ounce', 'ingredient': 'orange liqueur'}, {'quantity': '1', 'unit': 'ounce', 'ingredient': 'lime juice, freshly squeezed'}, {'quantity': '1', 'unit': 'cup', 'ingredient': 'ice'}, {'quantity': '', 'unit': 'Garnish:', 'ingredient': 'salt rim'}, {'quantity': '', 'unit': 'Garnish:', 'ingredient': 'lime wheel'}]","['Salt the rim of a chilled Margarita glass and set aside.', 'Add the tequila, orange liqueur and lime juice into a blender, and top with 1 cup of ice. Blend until the mixture is smooth and frothy.', 'Pour the contents of the blender into the salted Margarita glass.', 'Garnish with a lime wheel.']",64,tequila
https://www.liquor.com/recipes/mexican-punch/,Mexican Punch,Liquor.com,"When hosting a large group for a party or other kind of get-together, one of the easiest and most time-honored ways of serving drinks is by making a big bowl of punch . These large format concoctions mean all the preparation happens ahead of the event, leaving you free to socialize and wrangle party-goers when needed, rather than keeping you behind the bar or in the kitchen all night. One such punch recipe is the Mexican Punch, which is easy to put together and whose ingredients are easy to source. While it might look like the sort of thing more commonly found at college parties than at cocktail bars, it comes from the James Beard Award-winning bartender Toby Maloney, co-owner of the lauded Violet Hour in Chicago and Nashville’s Patterson House . Given its name, it’s no surprise that the base—and only—spirit that goes into the Mexican Punch is tequila. You’ll want to use a blanco tequila, but other than that it’s up to you which brand to use. It’s best not to go too pricey, considering how many other ingredients go into the punch. The Mexican Punch doesn’t lack for citrus, with quartered lemons, limes and oranges, as well as seven ounces of lime juice. That acidity is needed, thanks to the sweetness of the other ingredients: simple syrup, grenadine and, oddly, a good deal of 7UP. While you can use whatever store-bought brand of grenadine you can find, the punch will end up much better if you use a good-quality one, with real pomegranate and no artificial flavorings. The best way to do so is to simply make it yourself . While it’s definitely more labor-intensive, your tastebuds will be able to tell the difference. 9 Perfect Punch Recipes for a Serious Party RELATED ARTICLE","[{'quantity': '3', 'unit': '', 'ingredient': 'limes'}, {'quantity': '2', 'unit': '', 'ingredient': 'lemons'}, {'quantity': '1', 'unit': '', 'ingredient': 'orange'}, {'quantity': '15', 'unit': 'ounces', 'ingredient': 'blanco tequila'}, {'quantity': '7', 'unit': 'ounces', 'ingredient': 'simple syrup'}, {'quantity': '7', 'unit': 'ounces', 'ingredient': 'lime juice'}, {'quantity': '6', 'unit': 'ounces', 'ingredient': 'grenadine'}, {'quantity': '7', 'unit': 'dashes', 'ingredient': 'aromatic bitters'}, {'quantity': '12', 'unit': 'ounces', 'ingredient': '7UP'}, {'quantity': '', 'unit': '', 'ingredient': 'lime wedge', 'note': 'Garnish'}]","['In a large pitcher, muddle the limes, lemons and orange.', 'Add the tequila, simple syrup, lime juice, grenadine and bitters.', 'Stir well and add ice.', 'Top with the 7Up and stir gently.', 'Divide between 6 rocks glasses and garnish each with a lime wedge.']",10,tequila
https://www.liquor.com/recipes/the-oaxacan-punch/,Oaxacan Punch,Liquor.com,"Now that we’ve long since moved past the days of punches generally being sweetened bowls of fruit juice with a trace of liquor, there’s plenty of room for large format drinks with interesting and high-end ingredients. One exemplar is the Oaxacan Punch from Tad Carducci, an award-winning bartender and founder of Tippling Bros., a bar consultant group. In this smoky, herbaceous punch, Carducci uses equal parts mezcal and Averna, as well as grapefruit and lemon juices, agave nectar and ginger beer. Despite its most famous characteristic being its “smokiness,” mezcal has incredible range as a spirit, from crisp, slate-tinged mezcals to funky, heavily smoky expressions, and even bright and fruity ones. And while the vast majority of mezcal comes from Oaxaca, there are a number of other states in Mexico where the ancestral liquor is produced. Still, Carducci suggests Sombra mezcal for the Oaxacan Punch, a joven mezcal—that is, a young, un-aged expression—from Oaxaca. To that he combines an equal part of Averna , a bittersweet Sicilian amaro and classic digestif. This gives the punch a deep richness and botanical quality, which is offset by the acidic brightness of grapefruit and lemon juice. Some agave nectar, which pairs well with the mezcal, adds sweetness. Much of the volume of the punch comes in the form of ginger beer, which also gives the drink carbonation. It’s important to keep in mind the distinction between ginger beer and ginger ale, the latter of which is often sweeter with less gingery kick. Additionally, different ginger beers have different levels of sweetness and spice, so you may need to adjust your recipe accordingly. Part of the charm of punch is in its delivery: An ornate punch bowl with a large block of ice and slices of citrus floating merrily in the bubbly drink provides a beautiful centerpiece to any get-together. Don’t stress if you lack a proper punch bowl or a way to make large ice blocks, though. If you need to use smaller ice in a pitcher or bowl, consider cutting back on the added cold water to avoid overly diluting the drink. Everything You Need to Know About Mexico’s Hottest Mezcal Region RELATED ARTICLE","[{'quantity': '10', 'unit': 'ounces', 'ingredient': 'Averna amaro'}, {'quantity': '10', 'unit': 'ounces', 'ingredient': 'mezcal'}, {'quantity': '5', 'unit': 'ounces', 'ingredient': 'grapefruit juice, freshly squeezed'}, {'quantity': '5', 'unit': 'ounces', 'ingredient': 'lemon juice, freshly squeezed'}, {'quantity': '2 1/2', 'unit': 'ounces', 'ingredient': 'agave nectar'}, {'quantity': '6', 'unit': 'ounces', 'ingredient': 'water, chilled'}, {'quantity': '36', 'unit': 'ounces', 'ingredient': 'ginger beer, chilled'}, {'quantity': '10', 'unit': 'slices', 'ingredient': 'grapefruit'}, {'quantity': '10', 'unit': 'slices', 'ingredient': 'lemon'}]","['Add the Averna, mezcal, grapefruit juice, lemon juice, agave nectar and chilled water into a punch bowl with a block of ice and stir gently to combine.', 'Add the ginger beer and again stir gently to combine.', 'Divide between 10 rocks glasses or punch cups.', 'Garnish each glass with a grapefruit slice and a lemon slice.']",7,mezcal
